,image,mask
696,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7368574.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7368574.png
697,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7196732.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7196732.png
698,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2899902.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2899902.png
699,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2496456.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2496456.png
700,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7822575.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7822575.png
701,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10802928.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10802928.png
702,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3216536.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3216536.png
703,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10035908.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10035908.png
704,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10129146.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10129146.png
705,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3894674.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3894674.png
706,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10510994.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10510994.png
707,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4577384.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4577384.png
708,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4594236.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4594236.png
709,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3431719.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3431719.png
710,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8644743.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8644743.png
711,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1405745.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1405745.png
712,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8489957.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8489957.png
713,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2341860.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2341860.png
714,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2128759.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2128759.png
715,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/45000.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/45000.png
716,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3059733.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3059733.png
717,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6908944.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6908944.png
718,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9436915.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9436915.png
719,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2636154.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2636154.png
720,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8413142.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8413142.png
721,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10771847.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10771847.png
722,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1580044.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1580044.png
723,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3455977.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3455977.png
724,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3889626.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3889626.png
725,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6836847.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6836847.png
726,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/351106.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/351106.png
727,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9451527.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9451527.png
728,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10345153.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10345153.png
729,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/665335.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/665335.png
730,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/368558.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/368558.png
731,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6033851.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6033851.png
732,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4447424.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4447424.png
733,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6687029.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6687029.png
734,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8247102.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8247102.png
735,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/825405.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/825405.png
736,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4687672.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4687672.png
737,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1630793.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1630793.png
738,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9512836.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9512836.png
739,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7126587.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7126587.png
740,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10469009.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10469009.png
741,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6780109.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6780109.png
742,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6070347.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6070347.png
743,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11209887.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11209887.png
744,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5389624.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5389624.png
745,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11074147.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11074147.png
746,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2656180.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2656180.png
747,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5729977.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5729977.png
748,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7037543.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7037543.png
749,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8710926.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8710926.png
750,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9886569.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9886569.png
751,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5324831.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5324831.png
752,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1498799.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1498799.png
753,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8809707.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8809707.png
754,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9680225.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9680225.png
755,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1318192.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1318192.png
756,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3897589.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3897589.png
757,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/518514.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/518514.png
758,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2229794.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2229794.png
759,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9058260.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9058260.png
760,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1910603.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1910603.png
761,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5041264.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5041264.png
762,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4937028.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4937028.png
763,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1190584.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1190584.png
764,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1122679.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1122679.png
765,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7751784.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7751784.png
766,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9923220.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9923220.png
767,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3478326.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3478326.png
768,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10821115.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10821115.png
769,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2857908.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2857908.png
770,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5222928.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5222928.png
771,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6468389.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6468389.png
772,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2241080.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2241080.png
773,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3293226.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3293226.png
774,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9222259.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9222259.png
775,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11095048.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11095048.png
776,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11174214.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11174214.png
777,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9478052.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9478052.png
778,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10650300.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10650300.png
779,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/419636.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/419636.png
780,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4986825.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4986825.png
781,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6362609.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6362609.png
782,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5694652.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5694652.png
783,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9295647.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9295647.png
784,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6335858.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6335858.png
785,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10480911.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10480911.png
786,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8691148.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8691148.png
787,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2783741.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2783741.png
788,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11096963.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11096963.png
789,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/205885.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/205885.png
790,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3984474.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3984474.png
791,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9945941.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9945941.png
792,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4550194.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4550194.png
793,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6920879.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6920879.png
794,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4801716.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4801716.png
795,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10188121.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10188121.png
796,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7004266.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7004266.png
797,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/90022.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/90022.png
798,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/648767.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/648767.png
799,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8910619.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8910619.png
800,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9574681.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9574681.png
801,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6792254.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6792254.png
802,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3603848.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3603848.png
803,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4674985.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4674985.png
804,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4637190.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4637190.png
805,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2184740.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2184740.png
806,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5487801.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5487801.png
807,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9169726.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9169726.png
808,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11342609.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11342609.png
809,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2064117.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2064117.png
810,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9595474.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9595474.png
811,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5091980.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5091980.png
812,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5616599.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5616599.png
813,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9090804.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9090804.png
814,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8707043.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8707043.png
815,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6636469.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6636469.png
816,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2367810.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2367810.png
817,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5540607.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5540607.png
818,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4757247.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4757247.png
819,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9240055.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9240055.png
820,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4977124.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4977124.png
821,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10555305.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10555305.png
822,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2491109.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2491109.png
823,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5486797.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5486797.png
824,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1372101.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1372101.png
825,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6753557.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6753557.png
826,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3092412.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3092412.png
827,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1574111.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1574111.png
828,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1262558.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1262558.png
829,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7898659.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7898659.png
830,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/158644.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/158644.png
831,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8115722.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8115722.png
832,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10427719.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10427719.png
833,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7405204.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7405204.png
834,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1620634.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1620634.png
835,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10962402.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10962402.png
836,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9527003.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9527003.png
837,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8741678.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8741678.png
838,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4059546.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4059546.png
839,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6132603.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6132603.png
840,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8090630.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8090630.png
841,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5158529.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5158529.png
842,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8934522.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8934522.png
843,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6224199.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6224199.png
844,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3348266.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3348266.png
845,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/893811.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/893811.png
846,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9572899.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9572899.png
847,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10906622.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10906622.png
848,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8696604.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8696604.png
849,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8105540.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8105540.png
850,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1746979.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1746979.png
851,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11398360.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11398360.png
852,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1943905.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1943905.png
853,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7907918.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7907918.png
854,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9077446.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9077446.png
855,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4268738.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4268738.png
856,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6618901.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6618901.png
857,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3351509.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3351509.png
858,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9849800.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9849800.png
859,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2347582.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2347582.png
860,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8761508.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8761508.png
861,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1315350.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1315350.png
862,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10867334.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10867334.png
863,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6365662.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6365662.png
864,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9406607.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9406607.png
865,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2751200.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2751200.png
866,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1002511.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1002511.png
867,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6629461.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6629461.png
868,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1192612.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1192612.png
869,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10569083.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10569083.png
870,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/19772.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/19772.png
871,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8657571.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8657571.png
872,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9595238.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9595238.png
873,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/691245.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/691245.png
874,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8650882.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8650882.png
875,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4750554.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4750554.png
876,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6660059.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6660059.png
877,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9098287.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9098287.png
878,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5825212.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5825212.png
879,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5827899.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5827899.png
